"sim","score_beta0","score_beta1","score_beta2","score_conv_msg","score_data_resampled","tpr","fpr"
301,-1.86655038659165,1.34217498023362,-0.0760190587053316,"Converged",FALSE,0.5,0.5
302,-1.61497393090813,1.05562150716502,-0.123460360622914,"Converged",FALSE,0.5,0.5
303,-0.909736883803224,-0.962129115090802,-0.144414628142569,"Converged",FALSE,0.5,0.5
304,-2.61360581213523,4.43678645811587,-0.137570967797785,"Converged",TRUE,0.5,0.5
305,-2.61720764634913,3.50253210977348,-0.0422449525650468,"Converged",FALSE,0.5,0.5
306,-2.31003495313376,2.9706499072203,-0.0562010991918985,"Converged",FALSE,0.5,0.5
307,-2.51946158832602,4.08986836848527,-0.124227526462521,"Converged",FALSE,0.5,0.5
308,-1.59682368120519,1.9335750704496,-0.186049514619924,"Converged",TRUE,0.5,0.5
309,-2.48253851551928,3.47888687835201,-0.0601561425373682,"Converged",FALSE,0.5,0.5
310,-2.35344582774717,4.8179029299638,-0.20415558003247,"Converged",FALSE,0.5,0.5
311,-2.45362968706681,4.23030051093248,-0.171248195698278,"Converged",FALSE,0.5,0.5
312,-1.78711363859147,1.0885770747797,-0.0893801700867596,"Converged",FALSE,0.5,0.5
313,-1.99894157393049,3.17531550818538,-0.149679483664356,"Converged",FALSE,0.5,0.5
314,-1.70799602476981,1.49379849944041,-0.1287340280012,"Converged",TRUE,0.5,0.5
315,-2.19819307067224,2.36642693668213,-0.0716930859805792,"Converged",FALSE,0.5,0.5
316,-2.33000317349162,3.20136355819535,-0.0984023955607921,"Converged",FALSE,0.5,0.5
317,-2.65519951971226,4.13106321267283,-0.0807398528914299,"Converged",FALSE,0.5,0.5
318,-3.54195020592594,6.11071720226654,-0.0783344464740168,"Converged",FALSE,0.5,0.5
319,-2.75464585960516,3.53929671368153,-0.0468395147301654,"Converged",FALSE,0.5,0.5
320,-1.92814609016231,1.76316733323717,-0.0930259335098369,"Converged",FALSE,0.5,0.5
321,-2.52908297656387,4.47124353585683,-0.19817313195758,"Converged",FALSE,0.5,0.5
322,-1.44337850780912,0.778999277095161,-0.126063610422038,"Converged",FALSE,0.5,0.5
323,-1.30587450675917,-0.838680837835563,-0.0507237973047043,"Converged",FALSE,0.5,0.5
324,-2.15756203942283,2.03881182617825,-0.0809850511689717,"Converged",FALSE,0.5,0.5
325,-1.43200521025207,0.226873293043888,-0.0751854437731327,"Converged",FALSE,0.5,0.5
326,-1.81448817610278,0.549440093878793,-0.0516868219083923,"Converged",FALSE,0.5,0.5
327,-2.02262354424549,0.890391185538381,-0.0268317682908857,"Converged",FALSE,0.5,0.5
328,-1.62139570236198,0.980394682210555,-0.0893045391936181,"Converged",FALSE,0.5,0.5
329,-1.76058943617335,0.561202689024835,-0.0386527705007452,"Converged",FALSE,0.5,0.5
330,-0.742997937776069,-2.41894135453546,-0.0708825380768298,"Converged",FALSE,0.5,0.5
331,-1.73263661679675,2.02748606321869,-0.114481038777896,"Converged",FALSE,0.5,0.5
332,-2.18572974795745,2.75789938658319,-0.0997781957490654,"Converged",FALSE,0.5,0.5
333,-1.81128102686314,2.77210118173699,-0.222816165432787,"Converged",FALSE,0.5,0.5
334,-2.51556914553029,2.98697882267341,-0.0755652068499733,"Converged",FALSE,0.5,0.5
335,-1.76768223495202,2.64356293687927,-0.167220624885273,"Converged",FALSE,0.5,0.5
336,-1.63895741358854,0.0723874229397992,-0.045037665795105,"Converged",FALSE,0.5,0.5
337,-1.42550040664234,0.680542834965292,-0.16065404694245,"Converged",FALSE,0.5,0.5
338,-0.92334884482479,-1.26883015509788,-0.115794728134724,"Converged",FALSE,0.5,0.5
339,-2.25010106807048,1.34406296333645,-0.0610878897645641,"Converged",FALSE,0.5,0.5
340,-1.21521170799404,-0.732527632479976,-0.0687112847175577,"Converged",FALSE,0.5,0.5
341,-1.21506047854693,-0.332307719850457,-0.109101892475361,"Converged",FALSE,0.5,0.5
342,-2.3448626327195,2.81816551960586,-0.0446323410698918,"Converged",FALSE,0.5,0.5
343,-1.25665079872911,-0.254100216808955,-0.0895394684070407,"Converged",FALSE,0.5,0.5
344,-1.74856526023449,1.93498697907031,-0.145245362196395,"Converged",FALSE,0.5,0.5
345,-1.96305947389936,1.71139207540064,-0.0734880990460006,"Converged",FALSE,0.5,0.5
346,-2.14842192231819,2.82103817334787,-0.0909504028354727,"Converged",FALSE,0.5,0.5
347,-1.84622248580023,1.60406967260539,-0.104227656062013,"Converged",FALSE,0.5,0.5
348,-1.34233480711605,0.253851447112544,-0.147641753079174,"Converged",FALSE,0.5,0.5
349,-1.58021146893255,1.18070678194114,-0.120633334967384,"Converged",FALSE,0.5,0.5
350,-1.88799114518542,2.68817746585888,-0.140561053915531,"Converged",TRUE,0.5,0.5
351,-2.51233627148072,2.92421494518022,-0.0695209439137961,"Converged",FALSE,0.5,0.5
352,-1.54631186333891,1.39727568492074,-0.162724961357237,"Converged",FALSE,0.5,0.5
353,-1.51909026192715,1.52737220643487,-0.145897618762895,"Converged",FALSE,0.5,0.5
354,-2.11796594356609,2.28272564616403,-0.103074127909318,"Converged",FALSE,0.5,0.5
355,-1.42739783943059,0.225738668825677,-0.0969557381848592,"Converged",FALSE,0.5,0.5
356,-2.48088136460219,2.97857169243678,-0.0954891591152548,"Converged",FALSE,0.5,0.5
357,NA,NA,NA,"MAX_ITER reached",FALSE,0.5,0.5
358,-1.29546200389935,0.601360460947194,-0.174211617490977,"Converged",FALSE,0.5,0.5
359,-1.43781099822467,-0.612541534329105,-0.0421398616114554,"Converged",FALSE,0.5,0.5
360,-1.71571807177773,1.09428000300136,-0.0895434472832282,"Converged",FALSE,0.5,0.5
361,-2.35300278767485,1.90808326315198,-0.0140561235722938,"Converged",FALSE,0.5,0.5
362,-1.4302100385786,1.34944104034045,-0.148161875059952,"Converged",FALSE,0.5,0.5
363,-2.3020668993681,2.23166645825223,-0.0347064787637523,"Converged",FALSE,0.5,0.5
364,-1.40039290400607,0.266475905382128,-0.09633417647598,"Converged",FALSE,0.5,0.5
365,-1.56352912729398,1.99869657825697,-0.177491478621526,"Converged",FALSE,0.5,0.5
366,-1.03599647635159,-0.747609434674279,-0.0843768001208376,"Converged",TRUE,0.5,0.5
367,-1.73361264131592,1.43593900639974,-0.115797170150186,"Converged",FALSE,0.5,0.5
368,-2.2079645759894,3.11336993525832,-0.108554590344543,"Converged",TRUE,0.5,0.5
369,-2.32119018051349,2.68031879718353,-0.0461615212023694,"Converged",TRUE,0.5,0.5
370,-2.56484874679962,4.60626057853767,-0.14673480666493,"Converged",FALSE,0.5,0.5
371,-1.37293475953861,0.843142443383941,-0.137822700210002,"Converged",FALSE,0.5,0.5
372,-2.48323576244088,3.94847394316969,-0.0757266325361541,"Converged",FALSE,0.5,0.5
373,-1.6112578136816,1.04907665202755,-0.149170639408977,"Converged",FALSE,0.5,0.5
374,-1.93444790913656,2.78374098640068,-0.16474001451331,"Converged",FALSE,0.5,0.5
375,-2.71594902660653,4.15216976206044,-0.0888953485063218,"Converged",FALSE,0.5,0.5
376,-1.63759343981281,1.62643627210248,-0.141507526528636,"Converged",FALSE,0.5,0.5
377,-1.80524295881491,2.77444350494906,-0.207537846396257,"Converged",TRUE,0.5,0.5
378,-0.937656954424602,-0.0182389225532678,-0.17336499020317,"Converged",FALSE,0.5,0.5
379,-1.00340304290927,0.458590724691918,-0.155412247445625,"Converged",FALSE,0.5,0.5
380,-1.96163501330254,1.97619437050734,-0.0969415267117842,"Converged",FALSE,0.5,0.5
381,-1.52926342957956,0.937231706129179,-0.136706029098945,"Converged",FALSE,0.5,0.5
382,-2.38146877159685,3.3763381686686,-0.047106566966221,"Converged",TRUE,0.5,0.5
383,-1.14223112127104,-0.336969754991568,-0.108953433438647,"Converged",FALSE,0.5,0.5
384,-1.00659885614086,-1.17451495384343,-0.084178420081245,"Converged",FALSE,0.5,0.5
385,-1.07232510015842,-1.16957148036445,-0.0762685410393477,"Converged",FALSE,0.5,0.5
386,-1.58956778155263,1.44444633461779,-0.127963174832211,"Converged",FALSE,0.5,0.5
387,-2.56996148856442,4.20135403461089,-0.0848475036721719,"Converged",TRUE,0.5,0.5
388,-1.64893443512107,1.9250128538859,-0.149956808156355,"Converged",FALSE,0.5,0.5
389,-1.24306149736362,-0.405072456485924,-0.0673294475878837,"Converged",FALSE,0.5,0.5
390,-2.64181095097044,4.2399461815416,-0.137016794115491,"Converged",FALSE,0.5,0.5
391,-2.59606301002076,4.39374667646572,-0.133101864295123,"Converged",FALSE,0.5,0.5
392,-2.64754913674952,3.80560558834578,-0.10390966104226,"Converged",FALSE,0.5,0.5
393,-2.25923687919327,2.2448069165718,-0.0866988597816367,"Converged",FALSE,0.5,0.5
394,-1.67494818011297,0.89564248113931,-0.0794465869519282,"Converged",FALSE,0.5,0.5
395,-1.14399143794744,-0.0141402736652439,-0.1343702043173,"Converged",TRUE,0.5,0.5
396,-1.72035207831558,1.14123429714282,-0.0994325666350952,"Converged",FALSE,0.5,0.5
397,-2.5150707215861,2.78503350346405,-0.016748031493039,"Converged",FALSE,0.5,0.5
398,-1.23846137087362,-0.598653362903578,-0.0733008923571317,"Converged",TRUE,0.5,0.5
399,-1.94587093681827,1.40171878339686,-0.119765598476763,"Converged",FALSE,0.5,0.5
400,-1.38344155392812,0.985579302824426,-0.169368428705394,"Converged",FALSE,0.5,0.5
401,-1.63883054955706,1.09664560916279,-0.0992172604658334,"Converged",FALSE,0.5,0.5
402,-1.39154591720894,-0.570562602040733,-0.0217909401189149,"Converged",FALSE,0.5,0.5
403,-2.28220060007215,2.90790195363788,-0.0692118585852989,"Converged",FALSE,0.5,0.5
404,-2.48907438025527,2.38541480167324,-0.0231075350000656,"Converged",FALSE,0.5,0.5
405,-1.2242902661252,-0.0377646059763187,-0.12248552857805,"Converged",FALSE,0.5,0.5
406,-2.31571514994159,2.53611176086269,-0.0988499165185669,"Converged",TRUE,0.5,0.5
407,-1.86148256996374,1.30370956023263,-0.094073945003268,"Converged",FALSE,0.5,0.5
408,-0.232331567821789,-2.78911163669819,-0.129427425043876,"Converged",FALSE,0.5,0.5
409,-1.47894584799865,0.0561006141254424,-0.0854966099539592,"Converged",FALSE,0.5,0.5
410,-2.62221764526675,3.99929391700247,-0.123944882585953,"Converged",FALSE,0.5,0.5
411,-1.75411655541362,0.859830678417247,-0.0848622165537995,"Converged",FALSE,0.5,0.5
412,-1.67126166045969,1.50272528806809,-0.0889642153667238,"Converged",FALSE,0.5,0.5
413,-1.34502495224899,1.03057672070348,-0.178521648927033,"Converged",FALSE,0.5,0.5
414,-2.01873572235249,2.62117948245523,-0.135311947204011,"Converged",FALSE,0.5,0.5
415,-1.37036455021469,0.503550359712059,-0.107423177324772,"Converged",FALSE,0.5,0.5
416,-1.18872916217464,0.162816017950131,-0.129910468101287,"Converged",FALSE,0.5,0.5
417,-1.00505772562373,-0.371642983120938,-0.151836217671022,"Converged",FALSE,0.5,0.5
418,-1.46669844974907,-0.0396476365942486,-0.075017416610801,"Converged",TRUE,0.5,0.5
419,NA,NA,NA,"MAX_ITER reached",FALSE,0.5,0.5
420,-1.05022878804099,-1.25408394204981,-0.0478375687053659,"Converged",FALSE,0.5,0.5
421,-1.56556649778702,1.85767662195121,-0.132439447045952,"Converged",FALSE,0.5,0.5
422,-2.07544654926847,2.58188259123548,-0.118803466510698,"Converged",FALSE,0.5,0.5
423,-1.05922339252326,-1.2606390145449,-0.0711789706766448,"Converged",FALSE,0.5,0.5
424,-1.63451564868167,0.050565969215167,-0.0454718466992706,"Converged",FALSE,0.5,0.5
425,-1.86976071971699,1.88381250351516,-0.102213267955171,"Converged",FALSE,0.5,0.5
426,-1.83687877485616,2.08066502161459,-0.160020057400142,"Converged",FALSE,0.5,0.5
427,-2.98069970864601,3.54962967698327,0.0213801142027395,"Converged",FALSE,0.5,0.5
428,-1.57638214577133,-0.773475971409117,-0.0367609012175063,"Converged",FALSE,0.5,0.5
429,-2.31679376464555,3.40345229263278,-0.139691180246731,"Converged",FALSE,0.5,0.5
430,-0.334227207437254,-2.52737171011231,-0.112783316010959,"Converged",FALSE,0.5,0.5
431,-0.22357683244177,-2.20040387788827,-0.19648958529913,"Converged",FALSE,0.5,0.5
432,-1.11134208400622,-0.906392250396737,-0.075702592214275,"Converged",FALSE,0.5,0.5
433,-2.10768403900336,2.41479412833017,-0.0953048356918402,"Converged",FALSE,0.5,0.5
434,-3.20558823359271,4.86380955263844,-0.0117094305148584,"Converged",FALSE,0.5,0.5
435,-1.41164622137848,0.684944910514456,-0.161605808249975,"Converged",FALSE,0.5,0.5
436,-1.75424048560026,2.42117726460401,-0.14369848251871,"Converged",FALSE,0.5,0.5
437,-1.5635572785818,0.29943651418798,-0.0627562673823001,"Converged",FALSE,0.5,0.5
438,-1.94072624199842,1.40842092331175,-0.105410492313066,"Converged",FALSE,0.5,0.5
439,-2.89892743586673,4.48403793861985,-0.0541816151890245,"Converged",FALSE,0.5,0.5
440,-0.77742068385772,-1.1785506486854,-0.170196091600811,"Converged",FALSE,0.5,0.5
441,-2.60284883444471,3.30768965248096,-0.0632390637549319,"Converged",FALSE,0.5,0.5
442,-0.923671904832456,-0.794190738826817,-0.130041602628003,"Converged",FALSE,0.5,0.5
443,-0.413188693178004,-3.2503769669186,-0.0789813018038141,"Converged",FALSE,0.5,0.5
444,-2.74165961957166,3.53054935831713,-0.0676505839741488,"Converged",FALSE,0.5,0.5
445,-2.19876439064151,2.78083870757213,-0.111857544174051,"Converged",FALSE,0.5,0.5
446,-1.51621147036293,1.50396219130666,-0.171789448605438,"Converged",FALSE,0.5,0.5
447,-1.3767376545389,-0.985629157587704,-0.016674925038511,"Converged",FALSE,0.5,0.5
448,-1.55315079075967,1.328636773974,-0.159153904714379,"Converged",FALSE,0.5,0.5
449,-1.71804618246889,0.898783893920561,-0.0762578940952135,"Converged",FALSE,0.5,0.5
450,-1.76862231633483,2.38721089283188,-0.211178093408758,"Converged",FALSE,0.5,0.5
451,-1.80347216768722,1.87456890112299,-0.104498649606056,"Converged",TRUE,0.5,0.5
452,-1.44041654591418,0.33869066878965,-0.0939515624906143,"Converged",FALSE,0.5,0.5
453,-1.87459282641791,1.09916909828684,-0.0326215886259889,"Converged",FALSE,0.5,0.5
454,-3.94836442213602,8.30153978170142,-0.0982421359676356,"Converged",FALSE,0.5,0.5
455,-1.4657833281627,0.107300562461035,-0.0982950412483073,"Converged",TRUE,0.5,0.5
456,-2.28593264495705,3.55906633595956,-0.106846862149294,"Converged",FALSE,0.5,0.5
457,-2.26677622024025,3.42313808286409,-0.118563220445575,"Converged",FALSE,0.5,0.5
458,-1.31260409075248,-0.0291126030714789,-0.117034992718408,"Converged",FALSE,0.5,0.5
459,-2.67972511930479,4.35508188748883,-0.0903571407068544,"Converged",FALSE,0.5,0.5
460,-2.72751259383839,5.00840290504738,-0.133664821931901,"Converged",FALSE,0.5,0.5
461,-1.46100409492747,0.0774423571316193,-0.0736954891044,"Converged",FALSE,0.5,0.5
462,-2.2125278906708,1.83198534614754,-0.0204605575221928,"Converged",FALSE,0.5,0.5
463,-1.97320701382402,1.90084518115099,-0.126891443289279,"Converged",FALSE,0.5,0.5
464,-0.709081109104162,-1.91891440582602,-0.108707726633249,"Converged",FALSE,0.5,0.5
465,-2.51367198369538,4.07027986074896,-0.138109168154855,"Converged",FALSE,0.5,0.5
466,-2.97624792311924,6.65410209949613,-0.167215380794428,"Converged",TRUE,0.5,0.5
467,-1.25202610028991,0.0905566471812197,-0.169443210627525,"Converged",FALSE,0.5,0.5
468,-1.64570450119507,0.168709075721878,-0.0334109281344055,"Converged",FALSE,0.5,0.5
469,-2.80782556410785,5.24171350681867,-0.165790047908857,"Converged",TRUE,0.5,0.5
470,-1.01529309182681,-0.165185100255919,-0.130582139369785,"Converged",FALSE,0.5,0.5
471,-1.58463811285476,1.30545198832147,-0.129819759916083,"Converged",FALSE,0.5,0.5
472,-1.96551699743983,2.18928529714807,-0.109874755601777,"Converged",FALSE,0.5,0.5
473,-2.01666286163768,1.95907554531748,-0.0764098767214478,"Converged",FALSE,0.5,0.5
474,-2.48707325079019,2.81420684791541,-0.0962720502075271,"Converged",FALSE,0.5,0.5
475,-1.13405964332805,-1.17667559656645,-0.0555197727038762,"Converged",FALSE,0.5,0.5
476,-2.04469992131593,1.62155677308721,-0.0427288775618338,"Converged",FALSE,0.5,0.5
477,-2.17372689926244,1.49047401173597,-0.0307477131588207,"Converged",FALSE,0.5,0.5
478,-1.9532605559529,2.98373089796164,-0.146977064213365,"Converged",TRUE,0.5,0.5
479,-2.44409749777198,4.26882738606536,-0.176481464587503,"Converged",FALSE,0.5,0.5
480,-1.82686669058614,0.872557111907487,-0.0626826269319064,"Converged",FALSE,0.5,0.5
481,-1.42049900957717,0.00509819796573603,-0.0653816717888738,"Converged",FALSE,0.5,0.5
482,-1.64092400495853,1.69971125775581,-0.125417103658379,"Converged",FALSE,0.5,0.5
483,-2.2430953463034,3.62959843941163,-0.168631907515091,"Converged",FALSE,0.5,0.5
484,-1.89348842622879,0.374439967943469,0.00503937917915137,"Converged",FALSE,0.5,0.5
485,-2.59206491475316,3.35824229731693,-0.0746633032732031,"Converged",FALSE,0.5,0.5
486,-2.07362815531449,3.01141522483718,-0.121745999318954,"Converged",FALSE,0.5,0.5
487,-1.0136986709601,-0.753465972674293,-0.111967567633335,"Converged",FALSE,0.5,0.5
488,-1.97915793809791,0.924855703306926,0.0215525913475077,"Converged",FALSE,0.5,0.5
489,-2.42976517665279,4.43568565610223,-0.165913176029144,"Converged",FALSE,0.5,0.5
490,-1.14407788049916,0.377454583111783,-0.141757983967204,"Converged",FALSE,0.5,0.5
491,-2.80436527247006,4.2602887462561,-0.0612912717104894,"Converged",FALSE,0.5,0.5
492,-1.56745843190452,0.353397810730235,-0.0780290408593747,"Converged",FALSE,0.5,0.5
493,-2.66373030812272,2.08281630697918,0.0112605794914746,"Converged",FALSE,0.5,0.5
494,-2.14925481659203,2.17508908947691,-0.0981268528374229,"Converged",FALSE,0.5,0.5
495,-2.45585567318062,4.08396483565647,-0.0876360663310722,"Converged",FALSE,0.5,0.5
496,-2.37264756148562,3.30153769651737,-0.0797575019269924,"Converged",FALSE,0.5,0.5
497,-2.37895094211929,3.66710456965235,-0.138036657563042,"Converged",FALSE,0.5,0.5
498,-0.793618728417285,-1.17631811901403,-0.149115791733851,"Converged",FALSE,0.5,0.5
499,-0.303965055670436,-2.93396733977974,-0.0792045031898228,"Converged",FALSE,0.5,0.5
500,-3.19561658465847,5.13142281884374,-0.0302627377616904,"Converged",FALSE,0.5,0.5
501,-2.07020374826987,2.16034932874291,-0.0911204701073902,"Converged",TRUE,0.5,0.5
502,-1.17861393690284,-0.242600595932855,-0.121251574621333,"Converged",FALSE,0.5,0.5
503,-2.44689535033426,3.33611263967041,-0.0564517882421078,"Converged",FALSE,0.5,0.5
504,-1.23687841704541,-0.601165247558212,-0.0720315024118119,"Converged",FALSE,0.5,0.5
505,-1.31397489733876,0.528044353930788,-0.129067549039796,"Converged",FALSE,0.5,0.5
506,-1.83186450234956,2.05846315509502,-0.133115352806229,"Converged",FALSE,0.5,0.5
507,-2.83964738332351,4.30208423919669,-0.0709322673334662,"Converged",FALSE,0.5,0.5
508,-1.73126639152888,2.33877656695863,-0.173031433900666,"Converged",FALSE,0.5,0.5
509,-1.68833528785694,2.02680372935789,-0.1600541136784,"Converged",FALSE,0.5,0.5
510,-2.08502151424216,2.34682644825692,-0.100809806792712,"Converged",FALSE,0.5,0.5
511,-2.64933600840319,4.27104856999638,-0.0939161527231784,"Converged",FALSE,0.5,0.5
512,-1.98221178985822,2.46379982049182,-0.1222508766596,"Converged",FALSE,0.5,0.5
513,-2.68984974265397,3.65853641273346,-0.0571983774701398,"Converged",FALSE,0.5,0.5
514,-2.91880101045366,5.57751034303728,-0.173315829090125,"Converged",FALSE,0.5,0.5
515,-1.64891575544644,-0.379142937330273,-0.0341278006637316,"Converged",TRUE,0.5,0.5
516,-1.92901513353068,2.39365812962188,-0.110880554345536,"Converged",TRUE,0.5,0.5
517,-1.62633157254145,2.04893370322572,-0.206302235241096,"Converged",FALSE,0.5,0.5
518,-1.54122886432429,1.40294086635876,-0.142292682974969,"Converged",FALSE,0.5,0.5
519,-2.34860996689716,3.16044059199963,-0.123557955906104,"Converged",FALSE,0.5,0.5
520,-1.11009210407183,-2.02047919118262,-0.0320175226334463,"Converged",FALSE,0.5,0.5
521,NA,NA,NA,"MAX_ITER reached",FALSE,0.5,0.5
522,-2.82280944113181,3.93848277727597,-0.0203849937128641,"Converged",FALSE,0.5,0.5
523,-1.65141630731375,2.0128596326062,-0.145665648533632,"Converged",FALSE,0.5,0.5
524,-1.4947302442306,0.951277309108575,-0.0906096442203594,"Converged",FALSE,0.5,0.5
525,-0.353337792499703,-3.05900840022071,-0.0914556171605422,"Converged",FALSE,0.5,0.5
526,-1.78737051237317,1.84483794956155,-0.146857070645209,"Converged",FALSE,0.5,0.5
527,-1.79161467518772,1.63497773890712,-0.125917189675839,"Converged",FALSE,0.5,0.5
528,-2.07405009770333,1.74510965109371,-0.0769558192578358,"Converged",FALSE,0.5,0.5
529,-1.0187123798045,-1.40903118151553,-0.115533809186611,"Converged",FALSE,0.5,0.5
530,-3.60631009877492,6.45026110865441,-0.0088752649035474,"Converged",TRUE,0.5,0.5
531,-0.768967474266133,-0.526789858680317,-0.207450687149805,"Converged",FALSE,0.5,0.5
532,-2.83753170837555,4.81500082866922,-0.123512960703388,"Converged",FALSE,0.5,0.5
533,-2.66729287843754,4.33481612832115,-0.179608975529767,"Converged",FALSE,0.5,0.5
534,-2.29111542226575,2.04832340737482,-0.0154780003497817,"Converged",FALSE,0.5,0.5
535,-1.17736126795364,0.242585462928371,-0.141828639953909,"Converged",FALSE,0.5,0.5
536,-2.18807551032073,1.65331006869603,-0.0476316490257866,"Converged",FALSE,0.5,0.5
537,-2.25395757434376,2.67405860235334,-0.121412892198892,"Converged",FALSE,0.5,0.5
538,-1.72907665493698,0.797762861652664,-0.116057868172628,"Converged",FALSE,0.5,0.5
539,-3.08050922169603,4.86868279186431,-0.11043601722015,"Converged",FALSE,0.5,0.5
540,-3.24627040940765,5.26098269099849,-0.0629100754291791,"Converged",FALSE,0.5,0.5
541,-0.591345939852481,-2.0445263491214,-0.129283357960955,"Converged",FALSE,0.5,0.5
542,-2.53099368398378,4.52113011413894,-0.148765020337608,"Converged",FALSE,0.5,0.5
543,-2.57096013712654,2.84495131025629,-0.0446724296511507,"Converged",FALSE,0.5,0.5
544,-1.48191514782213,0.0358171813778141,-0.0581927610469382,"Converged",FALSE,0.5,0.5
545,-2.90964132394247,3.87618544889156,-0.0196253935651996,"Converged",TRUE,0.5,0.5
546,-2.9026893147969,3.86179781090503,-0.0512762481074396,"Converged",FALSE,0.5,0.5
547,-2.43573130160631,2.71351642937714,-0.046912583068479,"Converged",FALSE,0.5,0.5
548,-2.33338223519968,2.58167033763571,-0.0778657620114219,"Converged",FALSE,0.5,0.5
549,-1.33471621879041,0.66057747151065,-0.137783496403954,"Converged",FALSE,0.5,0.5
550,-1.70187304500497,1.26616490131954,-0.095711324526364,"Converged",FALSE,0.5,0.5
551,-1.96901491567336,1.37146170523818,-0.0741955001673778,"Converged",FALSE,0.5,0.5
552,-1.20141141076139,0.0680682160667701,-0.141441134498808,"Converged",FALSE,0.5,0.5
553,-1.77876515173427,2.27876529509632,-0.114275906845952,"Converged",FALSE,0.5,0.5
554,-2.52547288908854,2.75413695063806,-0.0672112608730629,"Converged",FALSE,0.5,0.5
555,-1.301542869567,1.04507154476269,-0.158917315613944,"Converged",FALSE,0.5,0.5
556,-1.87482797967692,2.08212689391281,-0.141024276707963,"Converged",TRUE,0.5,0.5
557,-2.54263117411587,3.10515055842589,-0.080670024493049,"Converged",FALSE,0.5,0.5
558,-1.78060231234871,2.20840227908836,-0.15281364558298,"Converged",FALSE,0.5,0.5
559,-2.5143252105388,4.02863103741087,-0.0925236900303103,"Converged",FALSE,0.5,0.5
560,-2.12239254878143,2.74848831979661,-0.142087169018504,"Converged",FALSE,0.5,0.5
561,-1.70130814075204,1.76681511003555,-0.10961433835714,"Converged",FALSE,0.5,0.5
562,-1.78307618347646,0.730210468239703,-0.0471450123463817,"Converged",FALSE,0.5,0.5
563,-3.39832172460969,5.03708475831587,-0.014316129062356,"Converged",TRUE,0.5,0.5
564,-3.10039653471132,5.64787663430972,-0.087949751136702,"Converged",FALSE,0.5,0.5
565,-1.83455120116812,2.15806910844921,-0.146776338584018,"Converged",FALSE,0.5,0.5
566,-1.71825139990805,0.944533935131498,-0.0713767187899298,"Converged",TRUE,0.5,0.5
567,-2.58987868956476,3.25704049987451,-0.0792233070255095,"Converged",FALSE,0.5,0.5
568,-1.65595226894827,1.41830101815631,-0.126080930805982,"Converged",FALSE,0.5,0.5
569,-1.27463568437734,-0.496401160809193,-0.0908848892800364,"Converged",FALSE,0.5,0.5
570,-3.06787226276883,4.84843724097115,-0.031909367137847,"Converged",FALSE,0.5,0.5
571,-2.23836485194652,2.81886529088362,-0.13919773882872,"Converged",FALSE,0.5,0.5
572,-1.16636730842389,-0.263297645867123,-0.097799827993473,"Converged",FALSE,0.5,0.5
573,-0.894504903689357,-0.205294710417273,-0.175682900660543,"Converged",TRUE,0.5,0.5
574,-1.37881970562038,-0.00783488201873091,-0.0850738594515714,"Converged",FALSE,0.5,0.5
575,-1.53332969142612,0.762896821259024,-0.103844685676324,"Converged",TRUE,0.5,0.5
576,-2.72669000776239,4.40996703325411,-0.123960657709996,"Converged",FALSE,0.5,0.5
577,-2.85276081077363,3.84140149074479,-0.0368383065172414,"Converged",TRUE,0.5,0.5
578,-2.67233210435729,3.74337552173576,-0.0375225197569578,"Converged",FALSE,0.5,0.5
579,-2.68180944572828,3.30318628616144,-0.0185880416580161,"Converged",FALSE,0.5,0.5
580,-0.68035644868238,-2.72962962466592,-0.079507046211568,"Converged",FALSE,0.5,0.5
581,-2.26994559649885,2.90983062489329,-0.0951053742404827,"Converged",FALSE,0.5,0.5
582,-2.29641275026623,3.66336431632996,-0.109390408727522,"Converged",FALSE,0.5,0.5
583,-1.24735081603928,0.685515028997889,-0.164806342848083,"Converged",TRUE,0.5,0.5
584,-1.94726611391813,2.35325425777128,-0.098289192087304,"Converged",FALSE,0.5,0.5
585,-1.29451019995035,-0.485745486839353,-0.0816210586316575,"Converged",FALSE,0.5,0.5
586,-2.51240267368333,2.41620082898748,-0.0267713264419803,"Converged",FALSE,0.5,0.5
587,-1.97329494914791,1.93344263410844,-0.055158858597223,"Converged",FALSE,0.5,0.5
588,-1.80424227998342,1.31887302542465,-0.120089180614935,"Converged",TRUE,0.5,0.5
589,-4.12290648831567,7.70503078699509,-0.0425734319313173,"Converged",FALSE,0.5,0.5
590,-1.97244015056459,2.08390858880657,-0.0811229778299893,"Converged",FALSE,0.5,0.5
591,-2.74016846158546,5.15807240985395,-0.167486529206443,"Converged",FALSE,0.5,0.5
592,-2.1971922834732,1.41297188209912,-0.0511365061111894,"Converged",FALSE,0.5,0.5
593,-1.08739701010718,-0.0366004822937217,-0.15279613567654,"Converged",FALSE,0.5,0.5
594,-1.97367747314837,1.96626813516993,-0.0938799427604611,"Converged",FALSE,0.5,0.5
595,-1.78772515353974,1.85630727111228,-0.143032111688298,"Converged",FALSE,0.5,0.5
596,-1.941589129557,1.72116397071416,-0.120024994201221,"Converged",FALSE,0.5,0.5
597,-0.827507070147099,-0.644602115457918,-0.174218933318099,"Converged",FALSE,0.5,0.5
598,-0.931230308571481,-0.370698240539262,-0.171520982866394,"Converged",FALSE,0.5,0.5
599,-3.32568792973226,5.48881349909605,-0.103899047084778,"Converged",FALSE,0.5,0.5
